"PheCode","CUI","PheCode_desc","CUI_desc","cos_coderpp"
"PheCode:1012","C0848953","Late effect","late effects from a harmful event",0.5333750603411037
"PheCode:1012","C1313863","Late effect","Late effect of injury",0.5404886756279585
"PheCode:1013","C1561822","Asphyxia and hypoxemia","Asphyxia and hypoxemia",0.999999999995344
"PheCode:1015","C0013679","Effects of other external causes","Other and unspecified external effect causes",0.8201167294638125
"PheCode:1015","C0155901","Effects of other external causes","Respiratory conditions due to other and unspecified external agents",0.5090528254714322
"PheCode:1015","C0436112","Effects of other external causes","Late effects of other external causes",0.5297416035692579
"PheCode:1015","C0810074","Effects of other external causes","Other injuries and conditions due to external causes",0.5924980808707916
"PheCode:1015","C2240397","Effects of other external causes","Other effects of external causes NEC",0.5091406934200825
"PheCode:1015","C2886565","Effects of other external causes","Other and unspecified effects of other external causes",0.5102459059752686
"PheCode:1019","C0159138","Other ill-defined and unknown causes of morbidity and mortality","Other ill-defined and unknown causes of morbidity and mortality",0.9999999999954656
"PheCode:1019","C0476465","Other ill-defined and unknown causes of morbidity and mortality","Other unknown and unspecified cause of morbidity and mortality",0.5348111601220072
"PheCode:110","C0011630","Dermatophytosis / Dermatomycosis","Dermatomycoses",0.5773695651228945
"PheCode:110","C0011636","Dermatophytosis / Dermatomycosis","Dermatophytosis",0.6623867428205038
"PheCode:110","C1578895","Dermatophytosis / Dermatomycosis","(Dermatophytosis &/or tinea &/or ringworm) or (skin fungal infection)",0.5531864082216852
"PheCode:110","C1963680","Dermatophytosis / Dermatomycosis","(Dermatophytosis &/or tinea &/or ringworm) or (fungal infections) or (mycoses)",0.6147675328838743
"PheCode:110.1","C0011636","Dermatophytosis","Dermatophytosis",0.9999999999975384
"PheCode:110.1","C0014531","Dermatophytosis","Epidermophytosis",0.6078196549571182
"PheCode:110.1","C0040938","Dermatophytosis","Trichophytosis",0.6726754466990189
"PheCode:110.1","C0877265","Dermatophytosis","Trichophyton infection",0.5374061475484992
"PheCode:110.1","C1578895","Dermatophytosis","(Dermatophytosis &/or tinea &/or ringworm) or (skin fungal infection)",0.512147965708606
"PheCode:110.1","C1963680","Dermatophytosis","(Dermatophytosis &/or tinea &/or ringworm) or (fungal infections) or (mycoses)",0.5193196277797933
"PheCode:110.11","C0040261","Dermatophytosis of nail","Onychomycosis",0.6016599201522335
"PheCode:110.11","C4082762","Dermatophytosis of nail","Onychomycosis due to dermatophyte",0.6964654784527813
"PheCode:110.13","C0014531","Dermatophytosis of the body","Epidermophytosis",0.5194498569819884
"PheCode:110.13","C0040252","Dermatophytosis of the body","Tinea corporis (disorder)",0.5380924062088638
"PheCode:110.13","C0276731","Dermatophytosis of the body","Disseminated dermatophytosis",0.6193870507065479
"PheCode:110.13","C0546826","Dermatophytosis of the body","Dermatophytosis of the body",0.9999999999953236
"PheCode:110.13","C1394035","Dermatophytosis of the body","dermatophytosis; corporis",0.5835276632783049
"PheCode:110.13","C1541790","Dermatophytosis of the body","(Dermatophytosis of the body) or (herpes circinatus) or (tinea corporis)",0.537228484355493
"PheCode:110.2","C0011630","Dermatomycoses","Dermatomycoses",0.9999999999976192
"PheCode:110.2","C0311213","Dermatomycoses","Dermatitis verrucosa",0.5854841579179696
"PheCode:110.2","C0343922","Dermatomycoses","Cutaneous blastomycosis",0.523553767591491
"PheCode:110.2","C0852352","Dermatomycoses","Skin and subcutaneous tissue fungal infections",0.5134701761813134
"PheCode:110.2","C1142269","Dermatomycoses","Yeast infection of the skin",0.5570082376941882
"PheCode:110.2","C4543949","Dermatomycoses","Infection of skin and subcutaneous tissue caused by fungus",0.5420660586677487
"PheCode:1100","C0241889","Family history","Family history (finding)",0.6176701029246003
"PheCode:1100","C0559474","Family history","Family social history",0.5371477663051303
"PheCode:1100","C0559550","Family history","Family history of disorder",0.6618632561218882
"PheCode:1100","C0683520","Family history","patient family history",0.5421901335089201
"PheCode:1100","C0850707","Family history","history (of) disease family",0.5226868512749981
"PheCode:1100","C4763618","Family history","First Degree Family History of Cancer",0.5615034462116675
"PheCode:112","C0006840","Candidiasis","Candidiasis",0.999999999998701
"PheCode:112","C0276680","Candidiasis","Infection by Candida albicans",0.5790566513286819
"PheCode:112","C0877445","Candidiasis","Candidemia",0.5365263536015161
"PheCode:112","C0948607","Candidiasis","Torulopsis infection",0.5948802317421855
"PheCode:112","C3824637","Candidiasis","Thrush (Mouth disease)",0.554677271720585
"PheCode:112.3","C0006842","Candidiasis of skin and nails","Candidiasis of skin and nails",0.9999999999958628
"PheCode:112.3","C0006846","Candidiasis of skin and nails","Cutaneous Candidiasis",0.5216191940847449
"PheCode:112.3","C0497385","Candidiasis of skin and nails","Moniliasis/candidiasis skin",0.5648398479301413
"PheCode:117","C0004030","Mycoses","Aspergillosis",0.5384576020293572
"PheCode:117","C0026946","Mycoses","Mycoses",0.9999999999985012
"PheCode:117","C0151874","Mycoses","Fungal infection of lung",0.5088398739097924
"PheCode:117","C0729543","Mycoses","Fungal infection by site",0.5933031738626013
"PheCode:117","C0750466","Mycoses","Yeast infection",0.5391203726184907
"PheCode:117","C1400624","Mycoses","mycelium; infection",0.5834873917792123
"PheCode:117","C1696372","Mycoses","Wound infection fungal",0.5612468763578264
"PheCode:117.1","C0019655","Histoplasmosis","Histoplasmosis",0.999999999997952
"PheCode:117.1","C0677640","Histoplasmosis","Histoplasmosis, unspecified without mention of manifestation",0.538237108419422
"PheCode:117.2","C0009186","Coccidioidomycosis","Coccidioidomycosis",0.9999999999972824
"PheCode:117.2","C0276668","Coccidioidomycosis","Coccidioidal granuloma",0.5027174751516512
"PheCode:117.2","C0375046","Coccidioidomycosis","Pulmonary coccidioidomycosis, unspecified",0.5248900576605042
"PheCode:117.2","C0851907","Coccidioidomycosis","Coccidioides infections",0.5026951407926079
"PheCode:117.2","C3840167","Coccidioidomycosis","Acute coccidioidomycosis",0.5242251255675028
"PheCode:117.3","C0005716","Blastomycotic infection","Blastomycosis",0.739594487478622
"PheCode:117.4","C0004030","Aspergillosis","Aspergillosis",0.9999999999970084
"PheCode:117.4","C0276651","Aspergillosis","Aspergilloma",0.5663277027259399
"PheCode:117.4","C1298842","Aspergillosis","Infection due to Aspergillus species",0.6193748306928037
"PheCode:117.4","C2350529","Aspergillosis","Pulmonary Aspergillosis",0.5256220432151055
"PheCode:130","C0037974","Spirochetal infection","Spirochaetales Infections",0.8333304556636165
"PheCode:130.1","C0024198","Lyme disease","Lyme Disease",0.9999999999978726
"PheCode:130.1","C0242381","Lyme disease","Lyme Arthritis",0.5704847749101134
"PheCode:130.1","C2063079","Lyme disease","chronic lyme disease",0.5530091608438121
"PheCode:130.1","C2367228","Lyme disease","early Lyme disease",0.5002230313244042
"PheCode:131","C0033740","Protozoan infection","Protozoan Infections",0.973400424233144
"PheCode:131","C0553588","Protozoan infection","Diseases Caused by Protozoa, Helminths and Other Parasites",0.5358815113026631
"PheCode:131","C1636781","Protozoan infection","Encephalitis due to protozoa",0.5216844326521839
"PheCode:132","C0026229","Infestation (lice, mites)","Mite Infestations",0.7805623343903813
"PheCode:132","C0030756","Infestation (lice, mites)","Lice Infestations",0.5814756847723459
"PheCode:132","C0851341","Infestation (lice, mites)","Infestation",0.5674934301557929
"PheCode:132","C1384353","Infestation (lice, mites)","Parasite infestation",0.5744695406787913
"PheCode:132","C1404045","Infestation (lice, mites)","mite-borne; infestation",0.5481505391529438
"PheCode:132","C1534913","Infestation (lice, mites)","(Scabies) or (acariasis)",0.5259607229661474
"PheCode:132.1","C0153317","Pediculosis and phthirus infestation","Pediculosis and phthirus infections",0.9356776552929392
"PheCode:132.1","C2004117","Pediculosis and phthirus infestation","Louse infestation (& [pediculosis and phthirus] or [lice])",0.5639702870473473
"PheCode:133","C0003723","Arthropod-borne diseases","Arbovirus Infections",0.6132216667651688
"PheCode:133","C0162699","Arthropod-borne diseases","Tick-Borne Infections",0.59470492285782794
"PheCode:133","C0162700","Arthropod-borne diseases","Tick-Borne Diseases",0.5426991366184024
"PheCode:133","C0277343","Arthropod-borne diseases","Disease due to Arthropod",0.5603814235346136
"PheCode:133","C0521829","Arthropod-borne diseases","Arthropod-borne infectious disease",0.9400774777625536
"PheCode:134","C0003950","Helminthiases","Ascariasis",0.5100859469912108
"PheCode:134","C0007894","Helminthiases","Cestode Infections",0.5723347718008881
"PheCode:134","C0013502","Helminthiases","Echinococcosis",0.5120435172873623
"PheCode:134","C0015652","Helminthiases","Fascioliasis",0.5051647083975799
"PheCode:134","C0018889","Helminthiases","Helminthiasis",0.9900225153328954
"PheCode:134","C0040820","Helminthiases","Trematode Infections",0.522146346490736
"PheCode:134","C0426745","Helminthiases","Worms in stool",0.551771235598113
"PheCode:134","C0747256","Helminthiases","Parasitic infection",0.6302084312732299
"PheCode:134","C0851502","Helminthiases","Helminthic disorders",0.5643066365794792
"PheCode:134","C1384353","Helminthiases","Parasite infestation",0.720545870001731
"PheCode:134","C1397360","Helminthiases","filarial; infestation",0.5079008041450483
"PheCode:134","C1695688","Helminthiases","Genital infection helminthic",0.5658875737485438
"PheCode:134.1","C0018889","Intestinal helminthiases","Helminthiasis",0.5153574949394665
"PheCode:134.1","C0018891","Intestinal helminthiases","Helminthiasis, Animal",0.616916253332525
"PheCode:134.1","C0021832","Intestinal helminthiases","Intestinal Diseases, Parasitic",0.5083679237821637
"PheCode:134.1","C0086227","Intestinal helminthiases","Enterobiasis",0.5368740573966498
"PheCode:134.1","C0348287","Intestinal helminthiases","Intestinal helminthiasis",0.9721343623735408
"PheCode:134.1","C0519088","Intestinal helminthiases","TAENIASIS INTESTINAL",0.5220332357105991
"PheCode:134.1","C1394690","Intestinal helminthiases","distomiasis; bowel",0.5210055704971042
"PheCode:134.1","C1411245","Intestinal helminthiases","worms; intestine",0.6113734497739503
"PheCode:134.1","C1696844","Intestinal helminthiases","Enterocolitis helminthic",0.5470148407174391
"PheCode:136","C0153325","Other infectious and parasitic diseases","Other and unspecified infectious and parasitic diseases",0.904836640718832
"PheCode:136","C0375799","Other infectious and parasitic diseases","Personal history of other infectious and parasitic disease",0.5750930937922624
"PheCode:136","C0809957","Other infectious and parasitic diseases","Other infections; including parasitic",0.5085712300392802
"PheCode:136","C2880110","Other infectious and parasitic diseases","Other amebic infections",0.5623105336180427
"PheCode:136","C4763745","Other infectious and parasitic diseases","Other and Unspecified Infectious and Parasitic Diseases and their Sequelae",0.5143856121475545
"PheCode:145","C0151546","Cancer of mouth","Oral Cavity Carcinoma",0.5292543994669456
"PheCode:145","C0153372","Cancer of mouth","Malignant neoplasm of other and unspecified parts of mouth",0.5111986946445772
"PheCode:145","C0153381","Cancer of mouth","Malignant neoplasm of mouth",0.7886625158594298
"PheCode:145","C0334558","Cancer of mouth","Malignant odontogenic tumor",0.5147238650617736
"PheCode:145","C0549353","Cancer of mouth","Buccal cavity cancer",0.6020135551613188
"PheCode:145","C0856447","Cancer of mouth","Oral cancer stage unspecified",0.636225740849606
"PheCode:145","C1112120","Cancer of mouth","Lip and oral cavity neoplasms malignant",0.6515638418649343
"PheCode:145.1","C0153340","Cancer of lip","Cancer of Lip",0.9999999999966253
"PheCode:145.1","C0864840","Cancer of lip","Malignant neoplasm of lip NOS, not specified as upper or lower",0.5182139481617429
"PheCode:145.1","C1542372","Cancer of lip","Malignant neoplasm of lip (& carcinoma)",0.5428190541497286
"PheCode:145.1","C1571911","Cancer of lip","Labial Ca",0.5345127848031421
"PheCode:145.2","C0153349","Cancer of tongue","Malignant neoplasm of tongue",0.9139408292971964
"PheCode:145.3","C0496763","Cancer of major salivary glands","Malignant neoplasm of major salivary gland",0.7521359415332748
"PheCode:145.4","C0153364","Cancer of the gums","Malignant tumor of gum",0.850430302388242
"PheCode:145.5","C0153368","Cancer of the mouth floor","Malignant neoplasm of floor of mouth",0.7156579571102845
"PheCode:145.5","C1377782","Cancer of the mouth floor","Carcinoma of the Floor of the Mouth",0.5834284558052997
"PheCode:149.1","C0153382","Cancer of oropharynx","Malignant neoplasm of oropharynx",0.9129211816303155
"PheCode:149.1","C0852640","Cancer of oropharynx","Oropharyngeal cancer stage unspecified",0.6063047060008386
"PheCode:149.2","C0153392","Cancer of nasopharynx","Malignant neoplasm of nasopharynx",0.86263723648456
"PheCode:149.2","C0238301","Cancer of nasopharynx","Cancer of Nasopharynx",0.9999999999976183
"PheCode:149.3","C0153398","Cancer of hypopharynx","Hypopharyngeal Cancer",0.9315794448066836
"PheCode:149.3","C0864862","Cancer of hypopharynx","Malignant neoplasm of hypopharyngeal wall NOS",0.5624752495720701
"PheCode:149.3","C2047725","Cancer of hypopharynx","anaplastic large cell lymphoma of hypopharynx",0.5091061042627021
"PheCode:149.4","C0007107","Cancer of larynx","Malignant neoplasm of larynx",0.865213105370241
"PheCode:149.5","C0260407","Hx of malignant neoplasm of oral cavity and pharynx","Personal history of malignant neoplasm of other and unspecified oral cavity and pharynx",0.5865064117669492
"PheCode:149.5","C2911295","Hx of malignant neoplasm of oral cavity and pharynx","Personal history of malignant neoplasm of lip, oral cavity, and pharynx",0.7022811595431098
"PheCode:149.9","C0728864","Cancer of of nasal cavities","Malignant neoplasm of nasal cavity",0.8070021232756686
"PheCode:149.9","C0751394","Cancer of of nasal cavities","Cancer of Nose",0.509861644972966
"PheCode:149.9","C2217155","Cancer of of nasal cavities","malignant neoplasm of the nasal cartilage",0.5120738257002195
"PheCode:150","C0278559","Cancer of esophagus","Stage I Esophageal Cancer",0.5366146158428199
